345.0,694.0,334.0,667.0
334.0,667.0,316.0,567.0
316.0,567.0,291.0,493.0
291.0,493.0,301.0,436.0
301.0,436.0,304.0,372.0
304.0,372.0,302.0,311.0
302.0,311.0,318.0,252.0
318.0,252.0,320.0,168.0
320.0,168.0,339.0,159.0
339.0,159.0,361.0,170.0
361.0,170.0,399.0,235.0
399.0,235.0,409.0,293.0
409.0,293.0,399.0,327.0
399.0,327.0,400.0,392.0
400.0,392.0,422.0,448.0
422.0,448.0,476.0,345.0
476.0,345.0,518.0,212.0
518.0,212.0,569.0,120.0
569.0,120.0,634.0,20.0
634.0,20.0,669.0,17.0
669.0,17.0,689.0,32.0
689.0,32.0,684.0,77.0
682.0,83.0,649.0,152.0
649.0,152.0,608.0,245.0
608.0,250.0,580.0,349.0
580.0,349.0,573.0,366.0
573.0,366.0,576.0,375.0
576.0,375.0,627.0,251.0
627.0,251.0,682.0,148.0
682.0,148.0,725.0,70.0
725.0,70.0,762.0,34.0
762.0,34.0,789.0,39.0
789.0,39.0,810.0,62.0
810.0,62.0,808.0,87.0
808.0,92.0,760.0,185.0
760.0,185.0,712.0,290.0
712.0,290.0,687.0,367.0
687.0,367.0,658.0,422.0
658.0,422.0,669.0,434.0
669.0,434.0,711.0,356.0
711.0,356.0,731.0,319.0
731.0,319.0,776.0,234.0
776.0,234.0,818.0,140.0
818.0,140.0,837.0,121.0
837.0,121.0,861.0,114.0
861.0,114.0,887.0,125.0
887.0,125.0,893.0,154.0
893.0,154.0,886.0,196.0
886.0,196.0,844.0,280.0
844.0,280.0,808.0,376.0
808.0,376.0,754.0,480.0
754.0,480.0,740.0,510.0
740.0,510.0,761.0,532.0
761.0,532.0,823.0,467.0
823.0,467.0,872.0,396.0
872.0,396.0,920.0,310.0
920.0,310.0,951.0,300.0
951.0,300.0,979.0,324.0
979.0,324.0,965.0,408.0
965.0,408.0,933.0,462.0
933.0,462.0,891.0,533.0
891.0,533.0,815.0,625.0
815.0,625.0,796.0,674.0
796.0,674.0,774.0,713.0
461.0,446.0,531.0,436.0
531.0,436.0,574.0,449.0
574.0,449.0,609.0,511.0
609.0,511.0,726.0,595.0
726.0,595.0,779.0,624.0
445.0,453.0,494.0,491.0
494.0,491.0,540.0,559.0
540.0,559.0,629.0,651.0
426.0,479.0,465.0,522.0
465.0,522.0,494.0,592.0
494.0,592.0,495.0,645.0
495.0,645.0,482.0,710.0
