648.0,225.0,646.0,566.0
646.0,566.0,784.0,508.0
784.0,508.0,783.0,283.0
783.0,283.0,648.0,225.0
648.0,225.0,514.0,292.0
514.0,292.0,512.0,504.0
512.0,504.0,646.0,566.0
619.0,581.0,619.0,293.0
619.0,293.0,435.0,248.0
435.0,248.0,397.0,288.0
397.0,288.0,397.0,599.0
397.0,599.0,432.0,662.0
432.0,662.0,619.0,581.0
435.0,248.0,432.0,662.0
374.0,359.0,510.0,367.0
510.0,367.0,512.0,183.0
512.0,183.0,376.0,131.0
376.0,131.0,343.0,227.0
343.0,227.0,343.0,373.0
343.0,373.0,444.0,379.0
444.0,379.0,510.0,367.0
343.0,373.0,374.0,359.0
376.0,131.0,374.0,359.0
902.0,355.0,1014.0,347.0
1014.0,347.0,1014.0,72.0
1014.0,72.0,904.0,120.0
904.0,120.0,902.0,355.0
902.0,355.0,1000.0,384.0
1000.0,384.0,1039.0,380.0
1039.0,380.0,1040.0,286.0
1040.0,286.0,1014.0,72.0
1014.0,347.0,1039.0,380.0
