491.0,219.0,767.0,221.0
491.0,219.0,491.0,468.0
491.0,468.0,762.0,470.0
767.0,221.0,762.0,470.0
490.0,226.0,763.0,228.0
765.0,235.0,493.0,232.0
493.0,239.0,764.0,241.0
766.0,250.0,491.0,246.0
492.0,252.0,766.0,255.0
766.0,262.0,490.0,258.0
489.0,264.0,765.0,268.0
765.0,274.0,491.0,270.0
491.0,278.0,765.0,283.0
765.0,289.0,491.0,285.0
490.0,292.0,765.0,296.0
765.0,304.0,489.0,301.0
489.0,308.0,766.0,313.0
766.0,322.0,491.0,317.0
490.0,325.0,764.0,331.0
765.0,339.0,491.0,335.0
491.0,346.0,766.0,349.0
765.0,357.0,491.0,355.0
490.0,362.0,766.0,365.0
766.0,371.0,492.0,369.0
490.0,377.0,763.0,380.0
764.0,389.0,489.0,386.0
490.0,395.0,762.0,396.0
763.0,402.0,490.0,401.0
490.0,409.0,762.0,410.0
762.0,418.0,490.0,416.0
489.0,422.0,761.0,425.0
761.0,432.0,489.0,430.0
491.0,439.0,762.0,439.0
762.0,447.0,488.0,446.0
488.0,454.0,762.0,457.0
499.0,218.0,498.0,469.0
506.0,469.0,505.0,216.0
514.0,216.0,515.0,468.0
522.0,469.0,522.0,213.0
529.0,217.0,530.0,471.0
538.0,470.0,537.0,215.0
546.0,215.0,546.0,472.0
555.0,472.0,554.0,213.0
561.0,213.0,562.0,473.0
570.0,473.0,569.0,212.0
577.0,210.0,579.0,471.0
587.0,473.0,587.0,211.0
595.0,213.0,594.0,476.0
602.0,476.0,604.0,212.0
613.0,212.0,610.0,478.0
616.0,478.0,621.0,211.0
628.0,210.0,623.0,477.0
632.0,478.0,636.0,212.0
643.0,212.0,641.0,479.0
649.0,477.0,650.0,209.0
657.0,211.0,656.0,478.0
663.0,477.0,663.0,212.0
671.0,212.0,672.0,479.0
680.0,477.0,678.0,211.0
685.0,211.0,687.0,477.0
695.0,477.0,693.0,210.0
703.0,210.0,704.0,479.0
711.0,479.0,712.0,208.0
719.0,210.0,719.0,480.0
728.0,480.0,729.0,209.0
739.0,208.0,737.0,481.0
744.0,480.0,746.0,209.0
753.0,208.0,754.0,480.0
4.0,199.0,488.0,204.0
3.0,205.0,485.0,209.0
1.0,211.0,481.0,215.0
2.0,218.0,481.0,222.0
1.0,226.0,482.0,230.0
484.0,248.0,70.0,244.0
482.0,254.0,83.0,250.0
481.0,260.0,93.0,257.0
480.0,266.0,104.0,262.0
70.0,244.0,62.0,711.0
83.0,250.0,70.0,710.0
93.0,257.0,80.0,714.0
104.0,262.0,87.0,717.0
117.0,273.0,485.0,276.0
126.0,282.0,480.0,284.0
134.0,288.0,480.0,293.0
141.0,294.0,483.0,300.0
115.0,715.0,117.0,273.0
124.0,715.0,126.0,282.0
131.0,715.0,134.0,288.0
136.0,714.0,141.0,294.0
762.0,470.0,1279.0,478.0
762.0,457.0,1276.0,466.0
762.0,447.0,1275.0,456.0
762.0,439.0,1278.0,445.0
762.0,418.0,1250.0,425.0
762.0,410.0,1239.0,416.0
763.0,402.0,1227.0,407.0
762.0,396.0,1215.0,398.0
1215.0,398.0,1220.0,0.0
1227.0,407.0,1233.0,0.0
1239.0,416.0,1244.0,-2.0
1250.0,425.0,1255.0,3.0
489.0,3.0,488.0,204.0
496.0,2.0,495.0,208.0
505.0,1.0,503.0,211.0
511.0,211.0,513.0,-1.0
519.0,209.0,521.0,0.0
527.0,211.0,528.0,0.0
533.0,210.0,534.0,0.0
541.0,211.0,541.0,1.0
484.0,716.0,491.0,468.0
498.0,469.0,493.0,712.0
506.0,469.0,502.0,715.0
510.0,715.0,515.0,468.0
522.0,469.0,519.0,711.0
526.0,714.0,530.0,471.0
538.0,470.0,535.0,717.0
542.0,716.0,546.0,472.0
555.0,472.0,552.0,716.0
562.0,473.0,559.0,718.0
566.0,717.0,570.0,473.0
579.0,471.0,575.0,717.0
583.0,717.0,587.0,473.0
594.0,476.0,593.0,605.0
602.0,476.0,599.0,595.0
606.0,592.0,610.0,478.0
613.0,587.0,616.0,478.0
593.0,605.0,1278.0,611.0
599.0,595.0,1278.0,600.0
1278.0,593.0,613.0,587.0
595.0,213.0,595.0,11.0
595.0,11.0,969.0,11.0
969.0,11.0,969.0,215.0
604.0,212.0,600.0,15.0
600.0,15.0,962.0,19.0
962.0,19.0,962.0,224.0
613.0,212.0,608.0,20.0
608.0,20.0,953.0,26.0
953.0,26.0,954.0,237.0
621.0,211.0,617.0,26.0
617.0,26.0,944.0,31.0
944.0,31.0,945.0,249.0
1032.0,191.0,1030.0,292.0
1030.0,292.0,1068.0,293.0
1068.0,293.0,1067.0,189.0
1067.0,189.0,1032.0,191.0
1033.0,198.0,1064.0,198.0
1032.0,210.0,1067.0,209.0
1032.0,222.0,1064.0,222.0
1029.0,234.0,1065.0,234.0
1028.0,250.0,1065.0,250.0
1028.0,265.0,1066.0,265.0
1026.0,277.0,1069.0,280.0
1042.0,190.0,1043.0,288.0
1058.0,293.0,1057.0,191.0
969.0,215.0,1027.0,211.0
962.0,224.0,1032.0,222.0
954.0,237.0,1029.0,234.0
945.0,249.0,1028.0,265.0
1026.0,277.0,937.0,257.0
937.0,257.0,932.0,40.0
932.0,40.0,625.0,32.0
625.0,32.0,628.0,210.0
1030.0,292.0,928.0,263.0
928.0,263.0,921.0,48.0
921.0,48.0,633.0,39.0
633.0,39.0,636.0,212.0
1067.0,189.0,1156.0,189.0
1156.0,189.0,1151.0,383.0
1151.0,383.0,764.0,389.0
1064.0,198.0,1148.0,198.0
1148.0,198.0,1145.0,376.0
1145.0,376.0,763.0,380.0
1067.0,209.0,1136.0,209.0
1136.0,209.0,1135.0,363.0
1135.0,363.0,766.0,371.0
1064.0,222.0,1126.0,219.0
1126.0,219.0,1124.0,350.0
1124.0,350.0,765.0,357.0
766.0,349.0,1114.0,339.0
1114.0,339.0,1114.0,230.0
1114.0,230.0,1065.0,234.0
765.0,339.0,1105.0,331.0
1105.0,331.0,1105.0,239.0
1105.0,239.0,1065.0,250.0
764.0,331.0,1094.0,320.0
1094.0,320.0,1094.0,252.0
1094.0,252.0,1066.0,265.0
766.0,322.0,1083.0,309.0
1083.0,309.0,1083.0,281.0
1083.0,281.0,1069.0,280.0
1068.0,293.0,1077.0,292.0
1077.0,292.0,1077.0,299.0
1077.0,299.0,766.0,313.0
1049.0,190.0,1050.0,290.0
1032.0,191.0,1036.0,293.0
1058.0,288.0,1063.0,186.0
1036.0,293.0,1037.0,188.0
180.0,474.0,281.0,474.0
281.0,474.0,281.0,507.0
281.0,507.0,181.0,507.0
181.0,507.0,180.0,474.0
302.0,472.0,301.0,508.0
301.0,508.0,411.0,509.0
411.0,509.0,412.0,467.0
412.0,467.0,302.0,472.0
186.0,472.0,186.0,503.0
194.0,505.0,192.0,470.0
200.0,470.0,200.0,503.0
210.0,506.0,208.0,470.0
217.0,470.0,219.0,506.0
226.0,506.0,226.0,468.0
235.0,469.0,233.0,504.0
241.0,506.0,241.0,469.0
253.0,471.0,252.0,503.0
262.0,504.0,260.0,471.0
267.0,472.0,268.0,506.0
274.0,506.0,273.0,472.0
311.0,467.0,309.0,508.0
314.0,508.0,318.0,470.0
324.0,466.0,320.0,504.0
329.0,509.0,330.0,470.0
338.0,470.0,335.0,508.0
344.0,508.0,344.0,468.0
354.0,468.0,350.0,507.0
359.0,508.0,361.0,469.0
372.0,469.0,366.0,509.0
375.0,509.0,379.0,468.0
379.0,468.0,375.0,509.0
381.0,508.0,386.0,465.0
393.0,466.0,388.0,508.0
393.0,508.0,398.0,465.0
405.0,465.0,402.0,505.0
281.0,507.0,279.0,542.0
279.0,542.0,297.0,541.0
297.0,541.0,301.0,508.0
411.0,509.0,407.0,715.0
180.0,474.0,179.0,444.0
179.0,444.0,154.0,444.0
154.0,444.0,146.0,717.0
491.0,317.0,189.0,311.0
189.0,311.0,186.0,472.0
490.0,325.0,196.0,317.0
196.0,317.0,192.0,470.0
200.0,470.0,205.0,325.0
205.0,325.0,491.0,335.0
208.0,465.0,214.0,332.0
214.0,332.0,491.0,346.0
217.0,470.0,222.0,340.0
222.0,340.0,491.0,355.0
226.0,468.0,232.0,349.0
232.0,349.0,490.0,362.0
492.0,369.0,242.0,357.0
242.0,357.0,235.0,469.0
241.0,469.0,250.0,364.0
250.0,364.0,490.0,377.0
302.0,472.0,302.0,393.0
302.0,393.0,490.0,395.0
490.0,401.0,312.0,401.0
312.0,401.0,311.0,467.0
324.0,466.0,321.0,408.0
321.0,408.0,490.0,409.0
490.0,416.0,328.0,417.0
328.0,417.0,330.0,470.0
338.0,470.0,337.0,424.0
337.0,424.0,489.0,430.0
491.0,439.0,348.0,431.0
348.0,431.0,344.0,468.0
412.0,467.0,302.0,478.0
301.0,486.0,413.0,478.0
412.0,488.0,303.0,494.0
303.0,494.0,412.0,500.0
282.0,482.0,181.0,479.0
181.0,479.0,280.0,489.0
280.0,489.0,180.0,486.0
180.0,486.0,280.0,496.0
280.0,501.0,180.0,498.0
181.0,507.0,177.0,714.0
177.0,714.0,276.0,712.0
186.0,503.0,184.0,702.0
184.0,702.0,284.0,703.0
284.0,703.0,283.0,718.0
194.0,505.0,192.0,692.0
192.0,692.0,292.0,695.0
292.0,695.0,292.0,716.0
299.0,715.0,301.0,683.0
301.0,683.0,200.0,683.0
200.0,683.0,200.0,503.0
210.0,506.0,209.0,673.0
209.0,673.0,310.0,675.0
310.0,675.0,309.0,714.0
317.0,714.0,319.0,666.0
319.0,666.0,216.0,663.0
216.0,663.0,210.0,506.0
226.0,506.0,225.0,652.0
225.0,652.0,328.0,658.0
328.0,658.0,328.0,712.0
337.0,717.0,337.0,649.0
337.0,649.0,234.0,641.0
234.0,641.0,233.0,504.0
241.0,506.0,241.0,628.0
241.0,628.0,344.0,638.0
344.0,638.0,348.0,716.0
355.0,713.0,351.0,627.0
351.0,627.0,249.0,617.0
249.0,617.0,252.0,503.0
309.0,508.0,311.0,610.0
311.0,610.0,360.0,618.0
360.0,618.0,365.0,716.0
373.0,716.0,368.0,611.0
368.0,611.0,320.0,599.0
320.0,599.0,320.0,504.0
335.0,508.0,331.0,592.0
331.0,592.0,373.0,604.0
373.0,604.0,384.0,716.0
391.0,715.0,379.0,594.0
379.0,594.0,342.0,582.0
342.0,582.0,344.0,508.0
350.0,507.0,351.0,572.0
351.0,572.0,387.0,588.0
387.0,588.0,399.0,710.0
387.0,588.0,361.0,566.0
361.0,566.0,359.0,508.0
361.0,566.0,402.0,566.0
402.0,566.0,401.0,532.0
401.0,532.0,378.0,532.0
378.0,532.0,377.0,551.0
377.0,551.0,401.0,551.0
401.0,551.0,400.0,545.0
400.0,545.0,381.0,545.0
378.0,532.0,401.0,532.0
383.0,530.0,387.0,554.0
391.0,528.0,391.0,551.0
391.0,528.0,388.0,508.0
383.0,530.0,380.0,503.0
378.0,532.0,372.0,505.0
402.0,505.0,401.0,532.0
354.0,468.0,351.0,465.0
351.0,465.0,354.0,438.0
354.0,438.0,488.0,446.0
488.0,454.0,364.0,448.0
364.0,448.0,361.0,469.0
405.0,484.0,426.0,482.0
372.0,469.0,379.0,456.0
379.0,456.0,498.0,469.0
541.0,309.0,541.0,403.0
541.0,309.0,541.0,403.0
546.0,309.0,541.0,403.0
546.0,309.0,545.0,400.0
546.0,309.0,545.0,400.0
546.0,309.0,548.0,404.0
552.0,306.0,554.0,402.0
554.0,402.0,599.0,405.0
545.0,400.0,601.0,396.0
545.0,400.0,595.0,401.0
541.0,403.0,599.0,405.0
544.0,408.0,599.0,405.0
544.0,408.0,609.0,405.0
599.0,405.0,609.0,405.0
604.0,402.0,662.0,311.0
613.0,401.0,662.0,311.0
604.0,402.0,662.0,311.0
607.0,398.0,655.0,312.0
607.0,390.0,656.0,303.0
607.0,398.0,656.0,303.0
656.0,303.0,731.0,304.0
662.0,306.0,731.0,304.0
662.0,311.0,729.0,309.0
667.0,309.0,729.0,309.0
662.0,306.0,731.0,304.0
665.0,302.0,731.0,304.0
656.0,303.0,738.0,301.0
